0.00013589859008789062,0.00013589859008789062,-0.00027099609375000333,0.0029423828125000016,0.012337402343749915,-0.2199541984732818,-0.3274809160305354,-0.309694656488567
0.010936260223388672,0.010800361633300781,-0.0012475585937500033,0.0007451171875000016,0.004524902343749915,-0.059648854961831255,-0.09847328244274911,-0.3554961832061245
0.019978761672973633,0.009042501449584961,0.013156738281249997,-0.0009638671874999984,-0.007926269531250085,0.18462595419847405,-0.17480916030534455,-0.24862595419849143
0.028988361358642578,0.009009599685668945,-0.006374511718750003,0.005383789062500002,0.004036621093749915,0.01668702290076407,-0.31984732824427586,-0.3860305343511623
0.03792619705200195,0.008937835693359375,-0.004421386718750003,0.0014775390625000016,-0.015982910156250085,-0.11308396946564825,-0.04503816793893234,-0.2638931297710112
0.046862125396728516,0.008935928344726562,0.004611816406249997,-0.004625976562499998,0.005501464843749915,-0.006213740458014705,-0.28931297709923764,-0.302061068702308
0.05595517158508301,0.009093046188354492,-0.0024682617187500033,-0.00023144531249999836,0.004769042968749915,-0.15888549618320535,-0.23587786259542087,-0.28679389312979
0.06488442420959473,0.008929252624511719,-2.685546875000333e-05,0.012708007812500002,0.004769042968749915,-0.059648854961831255,-0.167175572519085,-0.3783969465649033
0.07381057739257812,0.008926153182983398,0.0036352539062499967,-0.015368164062499998,0.005257324218749915,0.0014198473282447388,-0.12137404580152777,-0.5387022900763547
0.08275175094604492,0.008941173553466797,0.0021704101562499967,0.011975585937500002,-0.0006020507812500853,0.1922595419847335,-0.17480916030534455,-0.2562595419847504
0.09187006950378418,0.009118318557739258,-0.012233886718750003,-0.0014521484374999984,0.004036621093749915,0.024320610687023514,-0.167175572519085,-0.33259541984734575
0.10161137580871582,0.00974130630493164,0.00021728515624999667,0.004895507812500002,-0.018180175781250085,-0.12071755725190769,-0.23587786259542087,-0.2791603053435292
0.11072421073913574,0.009112834930419922,0.0036352539062499967,0.010266601562500002,-0.0013344726562500853,-0.13598473282442702,-0.2969465648854972,-0.09595419847330078
0.11999893188476562,0.009274721145629883,0.016574707031249997,0.00025683593750000164,-0.0008461914062500853,0.0395877862595424,-0.14427480916030644,-0.2791603053435292
0.1289680004119873,0.00896906852722168,-0.0014916992187500033,0.0031865234375000016,0.0037924804687499147,-0.18941984732824357,-0.07557251908397056,-0.15702290076337633
0.13803648948669434,0.009068489074707031,0.013156738281249997,0.005872070312500002,0.0008627929687499147,-0.18178625954198413,-0.2969465648854972,-0.309694656488567
0.14693069458007812,0.008894205093383789,-2.685546875000333e-05,-0.0031611328124999984,-0.014273925781250085,0.024320610687023514,-0.20534351145038277,-0.1722900763358961
0.15607237815856934,0.009141683578491211,-0.007351074218750003,-0.0180537109375,0.0006186523437499147,0.01668702290076407,-0.23587786259542087,-0.22572519083971265
0.16496491432189941,0.008892536163330078,0.0036352539062499967,-0.0021845703124999984,0.012825683593749915,0.10065648854961884,-0.4114503816793904,-0.309694656488567
0.1739039421081543,0.008939027786254883,-0.004665527343750003,0.0026982421875000016,-0.010367675781250085,0.0395877862595424,-0.28931297709923764,-0.294427480916049
0.18286705017089844,0.00896310806274414,-2.685546875000333e-05,0.009534179687500002,0.006966308593749915,-0.08254961832061003,-0.3961832061068713,-0.302061068702308
0.19184303283691406,0.008975982666015625,0.0036352539062499967,0.0024541015625000016,0.006722167968749915,-0.09781679389312936,-0.17480916030534455,-0.3860305343511623
